x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,target
0.944416204,0.692756223,-0.399221649,0.319542175,-0.173946352,-0.596044389,-0.401385279,0.219946767,0.577494728,0.362691729,15.87046134
0.446071238,0.147808543,0.405337119,0.170559613,-0.2798372,-0.542775016,-0.402572224,0.248822824,-0.535642062,-0.706827715,-3.901061264
-0.060578974,0.133230959,0.317616013,0.986999918,0.898791954,0.418735594,0.761552718,0.893828891,-0.031018521,-0.685869681,0.116405822
0.816282671,-0.322784437,-0.392467363,0.718059999,-0.288205226,-0.069806252,-0.625877247,0.059232571,-0.781253002,-0.506025782,4.732958891
-0.461805529,0.54965606,0.321281966,-0.475475003,0.628651571,0.345649842,-0.039342431,0.683661392,0.055489044,0.228440489,8.477631022
0.228518544,0.862763521,0.840682479,0.53156076,0.763372787,-0.226076965,0.471941317,-0.278999258,0.706440237,-0.822185521,-5.931404972
-0.88910305,0.839881973,0.434022424,-0.948804455,0.805275715,0.372032076,0.351528899,0.637785429,-0.940829178,-0.826491903,-6.20632361
-0.53708028,0.267801501,-0.450981343,-0.204365818,0.109728692,-0.538264277,-0.719830251,-0.553204567,-0.457676793,-0.67294853,7.33532278
0.849296804,0.827539411,0.591148626,-0.620372833,-0.276532617,0.852482329,0.69730142,0.813743348,-0.979506596,0.579134868,-4.676742078
0.660291651,0.243155074,0.629661736,-0.976896696,-0.91681122,-0.043810046,0.497191575,0.738140432,0.713031426,0.158130119,-9.573101381
0.871411572,-0.465454132,-0.806694502,-0.325625633,0.576326786,-0.321141053,-0.642474508,-0.903772074,-0.100706321,0.143308553,15.70925931
-0.780391388,0.629135246,0.998563291,-0.981553937,-0.671960229,0.779146278,-0.130360078,-0.778698158,-0.701016233,0.901873776,-0.426158433
0.563296189,0.274965543,0.854943263,0.80460265,-0.804777313,-0.277408972,-0.27771258,-0.859768656,0.390346563,-0.846419707,-10.57130581
0.514213298,0.643716264,0.305407478,-0.550696822,-0.208976597,-0.211160109,-0.956957965,0.605019333,0.73293567,-0.502511021,1.86653861
-0.025973918,-0.980284859,0.493198702,0.273827823,0.458455916,-0.086078038,0.827982655,-0.897180863,0.610326377,-0.502657164,-9.709513594
0.439223075,0.09400369,-0.231448135,-0.184159769,-0.198874838,0.135895072,-0.141892494,0.993871052,0.517141243,-0.651138869,0.060590366
0.748237696,0.509335125,0.514364851,-0.642540777,-0.355153705,-0.878058451,-0.048781254,0.376391449,0.094479392,0.982276398,7.458710974
0.380278018,-0.083253186,0.271639276,0.041867596,0.658998465,-0.248929312,-0.517827433,0.141397902,0.021629009,0.639448518,15.31342185
-0.657737019,0.220756756,0.808488579,-0.726790044,0.728858666,-0.210290925,-0.489777756,-0.428426878,0.795779876,0.966093054,15.36782039
0.525753264,-0.917091317,0.889559346,0.424825399,0.366667275,0.745533732,0.781805575,-0.005803307,0.373674182,-0.250382279,-11.38317699
-0.261619407,0.596900284,0.630376716,-0.720658241,0.53102165,-0.485179739,0.009550333,-0.636636459,0.493408672,0.823307782,11.11944917
0.069280605,0.204825087,0.208315281,-0.515662079,0.950936414,0.822676867,0.246900134,0.65771891,0.907857755,0.918870711,13.89625828
0.194639606,-0.813153847,0.183746394,0.136058665,0.223621252,0.664437961,-0.934836788,0.099895929,0.443109039,0.723509594,15.4522263
0.437797038,0.418961608,-0.693589752,0.15470413,0.863931342,0.649310005,-0.051499871,0.59799518,-0.098135543,0.620133194,19.51934287
-0.548500441,-0.629488051,0.880585784,0.773706646,0.130776621,-0.023852991,0.238641706,-0.350746464,-0.284540477,-0.194561975,-4.097690935
0.711283148,-0.261419433,0.324735664,0.42134292,0.860114033,-0.96910614,-0.607829693,-0.159187231,0.325937666,-0.687360394,4.754233736
0.102643475,-0.055990877,0.503171664,-0.706492128,0.236297946,0.881634957,-0.367085964,0.941486573,0.657062494,-0.271098789,-0.233834289
0.734695619,0.769501658,0.473470967,0.026197291,0.936045283,-0.913396102,-0.259488849,-0.591486704,-0.305601974,0.173237529,10.56539601
0.857095961,-0.313917085,-0.841269687,0.523011962,0.730852747,-0.010573879,0.306795847,0.807637982,0.573486594,-0.14011119,13.42303627
0.950060394,0.280573671,-0.052563176,-0.978575497,0.286272984,-0.027608452,0.608791128,-0.32899659,-0.506101375,-0.807218054,-11.14347749
-0.169197439,0.934594154,-0.271781212,-0.800257153,-0.997598907,0.105735226,-0.088748721,-0.876136394,-0.082101253,0.731926076,7.795803855
0.062704568,-0.102299546,0.111448554,0.200004626,0.369186501,0.890413182,0.312709021,-0.745849668,-0.635322569,-0.820321916,-8.908113685
-0.186126249,-0.253769044,-0.721474833,0.409341087,0.646441803,0.088711061,-0.977418901,0.822864497,-0.654445968,-0.44200379,15.29918999
-0.909369143,-0.673686522,-0.406913915,0.412937054,-0.309859601,0.455516204,0.483135481,0.067723237,-0.695022391,-0.971795985,-9.111849524
0.465630588,-0.171501289,0.803548648,0.47477347,0.928639125,0.089833476,-0.203810025,-0.885731657,0.198024972,-0.468604708,-0.626843472
-0.07130075,-0.80531689,-0.01228742,0.843998255,-0.19271181,0.488768776,-0.658653175,-0.654174951,-0.920204353,0.13214486,7.683089131
-0.877977568,-0.240463666,0.948276762,-0.721203366,-0.661183698,0.21875468,0.342124668,0.193880047,0.863049835,0.962578305,0.241576744
0.529522942,0.140944584,-0.590899257,0.971635705,-0.30771189,-0.962882709,0.034597034,0.714168861,0.83623773,-0.149055757,9.862275572
-0.356205556,-0.71211856,-0.819200914,0.041605812,-0.452787955,0.941075631,0.753257204,-0.070909178,-0.463867075,-0.866151323,-9.210801799
0.924844589,-0.042408418,-0.322002725,-0.578515785,0.169842029,0.759797957,-0.126541805,0.171572594,-0.153958857,-0.35545478,0.337430807
0.426380062,0.130553173,0.313721072,0.004873582,-0.486182491,0.221500045,0.455158797,-0.154278401,-0.466982252,-0.317469772,-8.04354776
-0.396262537,-0.192837534,0.828894351,-0.87297464,0.647211287,-0.002239029,-0.104805926,0.788735722,-0.930597218,0.133189778,0.202768876
-0.163624853,0.320266292,-0.836140236,0.78153063,0.879448293,-0.47125081,-0.170693891,0.183825629,0.293445622,0.30112331,23.56946362
0.902025262,0.98753129,0.709131971,-0.977944285,-0.243520152,0.152804666,0.601129535,-0.094711234,0.915360322,-0.842299859,-16.85574913
0.09074893,-0.995485005,-0.949217392,0.015702806,-0.951035346,-0.129218911,0.826859113,0.779455638,0.401489991,-0.470158867,-4.362590706
0.769478955,-0.089825494,0.498823303,0.209129692,0.344541384,-0.885176465,0.084887406,0.426167131,0.321300445,-0.998174955,-4.948922962
-0.370912018,0.860148962,-0.01919237,-0.110215434,-0.99864654,0.374210459,0.798288963,-0.52988391,-0.324600514,0.987557483,2.755703467
-0.873627735,0.532256649,-0.474543013,-0.02663736,-0.793934469,0.720648445,-0.888766299,0.470610502,-0.741131607,-0.707525877,4.052392293
0.733503141,0.076721922,0.537153759,0.080084676,0.405503026,0.731349788,0.810085042,0.31644218,0.536737906,0.681955531,2.037197581
0.323451141,-0.240580772,0.721957779,0.01203812,0.553570736,0.174296701,0.255635232,0.096115482,0.131248965,-0.809976648,-7.968561126
0.60360837,0.231768048,0.253490351,0.856012492,-0.355069161,0.18817989,-0.310488422,-0.955370528,0.290684168,-0.100984269,1.425103438
-0.990045115,0.318147065,0.823010089,0.777384332,-0.942353893,-0.386517428,-0.543917863,-0.596932397,-0.85182727,0.916388667,9.927972124
-0.74824442,0.327369994,0.808266683,-0.694069518,-0.731368042,-0.681385406,-0.958375621,-0.03027387,0.890647629,0.93033482,8.996277417
-0.319525273,-0.821804209,0.326656205,-0.424502124,0.609234394,-0.985725789,-0.879981608,-0.278783829,-0.497466409,0.782138205,16.7106952
-0.352964759,-0.689676913,0.796523589,0.505778806,0.932858946,-0.619827541,-0.318270366,0.276352193,-0.693364972,-0.003701768,6.217659205
